hhold_ID,est_net_worth,est_inc,domestic,number_visits,number_children,oldest_child_age,dis_plus_sub,online_merch_avg,est_annual_travel,est_annual_leisure,est_hhold_FICO
1188,805938,567590,0,2,2,14.0,1,1868.0,10306.0,11196.0,761
1189,194064,138360,1,3,1,11.0,1,1698.0,2176.0,3410.0,774
1190,43974,35410,1,1,3,12.0,0,814.0,1215.0,3649.0,741
1191,13645,10310,1,2,2,11.0,1,748.0,1215.0,1891.0,744
1192,393249,283535,0,2,3,13.0,1,1882.0,5049.0,5973.0,759
1193,26169,21320,1,4,3,12.0,1,992.0,3526.0,2117.0,770
1194,455259,321480,1,7,1,14.0,1,1818.0,4809.0,790.0,738
1195,15596,23265,1,1,3,15.0,0,784.0,1210.0,1349.0,746
1196,468489,330485,1,0,1,14.0,1,1900.0,5981.0,6705.0,760
1197,52851,40140,1,0,1,11.0,0,783.0,2075.0,1933.0,784
1198,240880,171130,1,1,1,13.0,1,1788.0,3737.0,3422.0,778
1199,23233,19075,0,4,1,9.0,0,800.0,2831.0,35.0,760
1200,83671,61305,1,4,1,16.0,0,826.0,3091.0,2347.0,757
1201,314159,222080,1,2,3,13.0,0,1733.0,5484.0,4543.0,760
1202,80956,61240,1,1,2,12.0,0,828.0,7540.0,2398.0,734
1203,93091,67745,1,4,2,12.0,0,739.0,1215.0,3393.0,732
1204,126990,92290,0,1,4,13.0,0,773.0,2769.0,4425.0,747
1205,1106624,777090,0,2,2,9.0,1,1708.0,14359.0,15778.0,748
1206,346832,241675,1,1,3,12.0,1,1781.0,5566.0,5445.0,725
1207,25058,20060,1,3,2,13.0,1,833.0,1735.0,2162.0,766
1208,49974,37770,0,5,2,7.0,1,776.0,439.0,2212.0,759
1209,314915,223630,1,2,3,13.0,1,1841.0,6063.0,4093.0,733
1210,73832,54815,1,4,3,13.0,1,1021.0,4443.0,3786.0,703
1211,1079775,3907052,1,4,1,13.0,1,1871.0,740.0,680.0,787
1212,1253098,879405,1,4,3,13.0,0,2259.0,19785.0,17912.0,700
1213,213601,152640,1,2,2,12.0,0,1685.0,3377.0,2639.0,737
1214,162861,110745,1,1,3,11.0,1,794.0,3621.0,1165.0,811
1215,47539,36070,1,1,2,12.0,1,765.0,1215.0,1870.0,698
1216,25882,21115,1,18,2,14.0,1,824.0,1215.0,1493.0,696
1217,61679,46575,0,1,5,13.0,1,723.0,2946.0,1675.0,744
1218,6316422,4420225,1,1,2,13.0,0,1850.0,29079.0,26813.0,754
1219,665679,468620,1,1,4,8.0,1,1687.0,10044.0,9754.0,766
1220,3657243,2560340,0,3,3,15.0,0,2555.0,48963.0,49290.0,732
1221,485148,343280,1,2,2,14.0,1,1710.0,48245.0,6472.0,729
1222,11587,10270,0,1,2,9.0,0,773.0,1272.0,1085.0,739
1223,758422,534105,1,1,3,9.0,1,1664.0,18949.0,10176.0,728
1224,362684,257385,1,12,2,9.0,1,1827.0,5333.0,5162.0,801
1225,652137,457935,0,5,2,13.0,1,1733.0,7306.0,8720.0,757
1226,451027,285000,1,1,1,14.0,1,1689.0,48395.0,66074.0,775
1227,1859508,521445,1,3,2,14.0,1,1852.0,1272.0,1168.0,781
1228,4023824,2817010,1,3,2,14.0,1,1728.0,18912.0,53547.0,798
1229,821082,577245,1,0,6,13.0,1,1816.0,10355.0,11275.0,744
1230,151771,109335,0,1,3,15.0,0,766.0,3287.0,3747.0,746
1231,1788,3905,1,4,4,12.0,1,1083.0,3229.0,3329.0,766
1232,1318570,925350,0,2,3,13.0,1,1910.0,17473.0,18690.0,755
1233,205237,146460,1,3,2,14.0,1,1799.0,2706.0,66074.0,781
1234,407565,278550,0,2,3,14.0,1,1930.0,6746.0,5913.0,742
1235,39937,33025,1,2,2,9.0,1,780.0,1215.0,1753.0,752
1236,117962,86730,1,5,4,13.0,1,782.0,2973.0,2521.0,729
1237,152675,109885,0,2,2,12.0,1,815.0,3006.0,7121.0,759
1238,158762,113730,0,3,3,11.0,1,1045.0,4180.0,4975.0,806
1239,39529,30670,0,8,2,12.0,0,808.0,1215.0,1963.0,723
1240,271309,195195,1,2,1,12.0,1,1891.0,3082.0,3521.0,747
1241,90012,64030,0,1,2,16.0,1,786.0,3190.0,2935.0,705
1242,6947,8185,0,1,1,11.0,0,775.0,1215.0,709.0,746
1243,606799,425905,1,3,0,,1,1866.0,8704.0,7991.0,740
1244,94685,69230,0,3,5,11.0,1,922.0,963.0,3079.0,718
1245,9883250,2384245,0,1,2,14.0,1,1724.0,426.0,414.0,756
1246,1718383,1204395,0,3,2,13.0,1,1887.0,21450.0,22591.0,725
1247,807538,567125,1,1,1,11.0,1,1747.0,10769.0,10828.0,752
1248,20147,16960,1,0,3,11.0,1,801.0,207.0,2506.0,703
1249,385662,272495,1,0,3,11.0,0,1804.0,7445.0,5611.0,748
1250,145309,104745,0,5,1,13.0,1,787.0,4136.0,3730.0,748
1251,1075055,754565,1,11,3,14.0,1,1871.0,16896.0,15560.0,782
1252,2999,6835,1,1,0,,0,803.0,5422.0,1143.0,716
1253,48264,32150,0,2,3,12.0,0,797.0,4255.0,1518.0,721
1254,713175,500125,1,24,5,9.0,1,1820.0,11671.0,11000.0,753
1255,240038,170755,1,2,2,11.0,1,1662.0,4519.0,5914.0,738
1256,279740,198465,1,3,2,13.0,1,1894.0,4657.0,4118.0,727
1257,104324,92405,1,1,2,12.0,0,754.0,3704.0,4559.0,770
1258,100379,73130,1,9,2,7.0,0,798.0,330.0,2634.0,711
1259,27341,21875,1,1,3,13.0,0,761.0,1210.0,2987.0,762
1260,158985,113805,1,5,3,8.0,1,1012.0,518.0,5927.0,745
1261,1316488,923530,1,1,3,12.0,1,1834.0,17461.0,15522.0,787
1262,38007,29365,0,2,3,12.0,1,800.0,1428.0,1556.0,806
1263,839430,589960,0,1,3,14.0,1,1604.0,9738.0,11496.0,735
1264,160277,112185,1,1,1,14.0,0,787.0,3214.0,3998.0,748
1265,5480571,3837290,1,4,1,13.0,1,1712.0,25181.0,72017.0,689
1266,169584,121580,1,1,1,13.0,1,814.0,30446.0,26775.0,770
1267,27507,21340,0,1,1,12.0,1,745.0,2623.0,1664.0,701
1268,299657,212465,1,1,3,15.0,1,1793.0,2994.0,4848.0,735
1269,2492,4470,1,0,3,13.0,0,765.0,1478.0,488.0,752
1270,8158607,1968007,1,5,2,11.0,0,1742.0,373.0,34305.0,770
1271,251931,179055,1,5,2,12.0,1,1737.0,9511.0,3370.0,739
1272,661387,466140,1,1,3,16.0,1,1852.0,8643.0,6357.0,782
1273,27713,21605,0,0,0,,1,753.0,2131.0,1090.0,758
1274,134304,96615,1,4,3,12.0,1,1081.0,5142.0,4722.0,763
1275,15972,22355,1,2,1,11.0,1,807.0,775.0,7406.0,766
1276,515948,363260,1,2,1,14.0,1,1875.0,7592.0,66074.0,750
1277,131343,94630,1,1,1,11.0,0,849.0,3088.0,3743.0,715
1278,495891,349700,1,0,1,12.0,1,1868.0,7540.0,5859.0,756
1279,43238,32985,0,1,1,8.0,0,807.0,1215.0,1106.0,735
1280,10387,10790,0,2,3,14.0,0,750.0,198.0,1891.0,721
1281,209262,149730,1,1,2,13.0,1,1774.0,4692.0,1462.0,751
1282,3556729,2490825,1,2,6,12.0,1,1873.0,45185.0,47272.0,733
1283,6293,6445,1,1,3,9.0,1,759.0,1215.0,5588.0,728
1284,1871304,1311815,1,2,1,11.0,1,1822.0,24142.0,25174.0,751
1285,227019,161715,0,2,3,13.0,1,1735.0,3677.0,3488.0,734
1286,190842,135845,1,5,1,10.0,1,1664.0,1070.0,3068.0,717
1287,735573,517640,0,1,0,,1,1919.0,7807.0,10002.0,761
1288,178913,131605,0,2,2,12.0,1,1818.0,2854.0,2673.0,723
1289,21531,17640,0,1,3,11.0,1,751.0,987.0,4626.0,724
1290,69276,59060,1,1,4,10.0,0,802.0,1998.0,2065.0,755
1291,9252,7165,1,2,2,13.0,1,769.0,1215.0,818.0,734
1292,301990,590420,0,2,4,10.0,0,1806.0,11914.0,11757.0,730
1293,719356,504810,1,2,3,13.0,1,1715.0,9052.0,10157.0,768
1294,700970,493225,1,15,3,13.0,1,2061.0,29547.0,11173.0,777
1295,115242,83695,1,1,4,10.0,0,763.0,3213.0,3891.0,768
1296,155200,112280,1,2,1,14.0,1,748.0,6476.0,4516.0,763
1297,25587,19155,1,4,3,13.0,1,788.0,3458.0,2786.0,701
1298,14218,12970,1,2,3,11.0,1,736.0,2212.0,1282.0,742
1299,22657,19980,1,1,2,12.0,1,784.0,1645.0,1951.0,756
1300,483386,341555,1,2,3,11.0,1,1894.0,7466.0,6747.0,733
1301,1665443,1165815,0,1,0,,1,1719.0,20481.0,22407.0,760
1302,438900,309595,1,6,2,13.0,1,1795.0,7035.0,5426.0,779
1303,840,3170,0,0,1,9.0,0,790.0,1215.0,1891.0,760
1304,587140,413700,1,0,4,14.0,1,1921.0,7343.0,8327.0,758
1305,10609,12295,1,1,3,13.0,1,766.0,1984.0,870.0,725
1306,347809,246180,1,12,2,12.0,1,1829.0,48395.0,4610.0,748
1307,589165,414790,0,1,2,13.0,1,1818.0,8820.0,8040.0,743
1308,37873,28575,1,0,3,14.0,0,758.0,737.0,838.0,719
1309,27950,26280,1,1,2,15.0,1,792.0,1286.0,610.0,731
1310,267029,189645,1,0,1,10.0,0,1735.0,5158.0,4028.0,715
1311,273976,194140,0,2,4,13.0,1,1721.0,4234.0,4340.0,719
1312,595819,419490,0,4,3,15.0,0,2224.0,10280.0,9058.0,743
1313,3775,5935,1,2,5,15.0,1,756.0,676.0,953.0,769
1314,3207928,2246425,1,3,3,13.0,1,2578.0,42818.0,66074.0,717
1315,324951,229860,1,2,5,17.0,1,1760.0,5592.0,4732.0,723
1316,262707,186710,0,1,3,12.0,1,1717.0,2754.0,3849.0,721
1317,38902,30105,0,1,4,15.0,0,790.0,2557.0,1179.0,774
1318,483952,345650,1,2,2,13.0,1,1664.0,7957.0,10962.0,785
1319,579011,406425,0,0,3,13.0,1,1760.0,11063.0,7849.0,784
1320,918485,645710,1,3,2,11.0,1,1754.0,14016.0,12783.0,748
1321,1936850,1357075,1,0,0,,0,1795.0,23726.0,26081.0,776
1322,2724883,1907445,0,1,1,10.0,0,1731.0,35645.0,35848.0,784
1323,233332,166895,0,0,2,13.0,1,1717.0,48395.0,3724.0,710
1324,33862,27235,0,1,3,11.0,0,776.0,1.0,158.0,752
1325,162399,115855,1,1,3,9.0,1,807.0,3479.0,5006.0,738
1326,2217581,1554635,0,1,2,14.0,1,1790.0,29117.0,29597.0,756
1327,98931,102570,1,1,3,11.0,0,818.0,3639.0,1853.0,704
1328,195747,139500,1,2,2,13.0,1,1715.0,48395.0,3205.0,724
1329,215809,154385,1,10,3,11.0,1,2203.0,5991.0,4541.0,740
1330,17579,15705,1,3,3,12.0,1,873.0,5266.0,2623.0,774
1331,14795,12680,1,0,4,13.0,0,780.0,1537.0,931.0,748
1332,57212,43535,1,1,1,13.0,0,801.0,1649.0,1770.0,774
1333,123490,88590,0,2,3,11.0,1,773.0,3011.0,4008.0,772
1334,1099430,771785,1,1,1,13.0,1,1740.0,12623.0,14523.0,793
1335,1821389,1276750,1,1,1,9.0,1,1855.0,22809.0,23292.0,759
1336,383151,270995,1,1,5,12.0,1,1822.0,5772.0,5328.0,759
1337,42714,33385,0,16,2,10.0,0,812.0,18308.0,1606.0,773
1338,279228,202535,0,6,2,11.0,0,1742.0,4951.0,3991.0,732
1339,1311012,919990,1,2,2,12.0,1,1772.0,17802.0,17446.0,746
1340,51651,39165,1,1,0,,1,750.0,1950.0,618.0,784
1341,257290,182115,1,2,3,14.0,1,1797.0,2565.0,3937.0,741
1342,859012,603970,0,8,4,13.0,1,2008.0,10486.0,12619.0,743
1343,1303706,914620,0,0,2,14.0,1,1770.0,6736.0,17297.0,735
1344,26088,21370,1,1,2,9.0,1,799.0,1809.0,1547.0,787
1345,1069533,750965,1,1,3,14.0,1,1765.0,14923.0,14689.0,731
1346,176543,125860,1,2,2,13.0,1,1834.0,3314.0,1647.0,708
1347,442113,311340,1,1,3,12.0,1,1772.0,6756.0,6744.0,727
1348,1574610,1104590,1,0,3,11.0,1,1747.0,21611.0,22020.0,724
1349,167610,120050,0,3,1,13.0,0,803.0,23950.0,26353.0,753
1350,290261,205780,1,4,1,14.0,1,1793.0,48395.0,4125.0,770
1351,32901,26805,1,22,3,12.0,1,854.0,3532.0,2807.0,769
1352,5585,6525,0,0,2,13.0,0,788.0,1215.0,578.0,727
1353,73085,53985,1,3,2,12.0,0,746.0,3047.0,3338.0,743
1354,183052,130895,1,0,2,13.0,0,1754.0,2257.0,3287.0,720
1355,1183707,857125,0,1,1,12.0,1,1806.0,16672.0,16557.0,718
1356,88724,64840,0,3,2,13.0,0,786.0,740.0,1891.0,758
1357,275206,195230,1,2,2,14.0,1,1744.0,4554.0,3754.0,772
1358,193854,138960,1,1,1,8.0,1,1705.0,4467.0,2538.0,731
1359,86892,63820,1,1,2,9.0,1,775.0,1344.0,2748.0,755
1360,1154332,810380,1,1,3,10.0,0,1813.0,13981.0,16849.0,736
1361,68099,50455,1,1,1,16.0,1,828.0,1953.0,1812.0,774
1362,16083,14325,1,0,1,15.0,1,742.0,4751.0,1891.0,742
1363,12133,11515,0,0,2,12.0,1,773.0,1578.0,1569.0,746
1364,862930,607285,0,3,2,12.0,1,1900.0,12418.0,12126.0,797
1365,3976,1310,1,0,1,11.0,1,722.0,2637.0,1219.0,718
1366,49499,37275,1,0,3,10.0,0,810.0,2736.0,1746.0,752
1367,44566,34025,1,1,2,11.0,1,754.0,2709.0,1732.0,770
1368,331069,234975,1,2,1,12.0,0,1744.0,4632.0,4747.0,765
1369,34263,26985,1,1,2,7.0,0,816.0,1936.0,3231.0,768
1370,22930,18815,1,1,3,13.0,1,805.0,1717.0,976.0,712
1371,28954,22540,1,1,3,10.0,0,776.0,1769.0,1405.0,788
1372,53379,40650,1,4,2,10.0,0,800.0,2168.0,1891.0,744
1373,47117,35710,1,4,2,12.0,0,739.0,958.0,2087.0,706
1374,5336,6860,1,7,3,9.0,1,1101.0,4778.0,2287.0,739
1375,65094,49400,1,6,2,8.0,0,803.0,2896.0,2151.0,799
1376,260106,185355,1,3,3,13.0,1,2180.0,6762.0,4427.0,719
1377,564384,396925,1,3,2,12.0,0,1733.0,8181.0,8068.0,754
1378,79403,58155,1,1,2,13.0,1,745.0,17616.0,1965.0,711
1379,302064,213505,0,2,2,13.0,1,1786.0,4372.0,3982.0,710
1380,98053,71605,0,0,3,14.0,1,835.0,1588.0,2672.0,759
1381,609262,428135,1,3,2,11.0,0,1838.0,7746.0,9981.0,688
1382,292069,207855,1,3,1,10.0,0,1877.0,4568.0,4814.0,764
1383,9399,9630,1,6,2,13.0,0,741.0,844.0,5298.0,780
1384,480567,338445,1,1,4,9.0,1,1848.0,3611.0,6897.0,720
1385,4085337,2860000,1,11,1,11.0,1,1733.0,18943.0,53903.0,745
1386,118717,86435,0,1,3,13.0,1,777.0,2968.0,3572.0,735
1387,18660,16260,1,4,1,6.0,1,733.0,756.0,1333.0,786
1388,793763,2872178,1,1,2,13.0,1,1715.0,546.0,501.0,777
1389,115928,89385,1,1,3,14.0,1,777.0,5800.0,1133.0,754
1390,623862,438895,0,9,1,13.0,0,1848.0,8648.0,8797.0,758
1391,131461,95015,0,2,3,11.0,1,761.0,2431.0,3110.0,749
1392,5497326,3846775,0,1,3,16.0,1,1871.0,25155.0,72143.0,777
1393,8021,8560,0,5,1,12.0,0,744.0,406.0,9749.0,763
1394,688568,485190,1,1,2,15.0,0,1838.0,9922.0,9132.0,733
1395,298338,209845,1,2,3,10.0,1,1793.0,4609.0,3028.0,797
1396,143777,102145,0,0,2,13.0,0,768.0,3113.0,4749.0,773
1397,14579,13885,1,2,2,15.0,0,762.0,3396.0,1451.0,753
1398,10645,7455,1,7,5,13.0,0,941.0,3083.0,3605.0,738
1399,4964226,3474485,1,5,3,11.0,0,2031.0,23542.0,67094.0,769
1400,146625,105800,1,2,5,12.0,0,780.0,3475.0,3932.0,760
1401,2841169,1995440,1,2,2,16.0,1,1806.0,42043.0,43688.0,760
1402,1220239,856360,0,2,2,12.0,1,1731.0,16932.0,15307.0,712
1403,46917,36770,1,1,1,12.0,0,784.0,430.0,1010.0,757
1404,53671,39665,1,4,4,12.0,1,1091.0,2885.0,3391.0,794
1405,2337,4330,1,3,6,11.0,1,766.0,2694.0,2837.0,715
1406,3342927,2340525,1,2,3,12.0,1,1735.0,48395.0,44062.0,785
1407,156316,112435,1,2,3,13.0,0,780.0,3869.0,3832.0,764
1408,958565,672925,1,3,2,14.0,1,1825.0,14144.0,12979.0,722
1409,233727,167270,1,6,1,14.0,0,1744.0,4187.0,4768.0,735
1410,62930,47690,1,2,2,14.0,1,784.0,2656.0,2661.0,761
1411,1127186,790365,0,2,3,9.0,1,1836.0,14406.0,14239.0,755
1412,55239,41575,1,2,2,12.0,1,798.0,1215.0,2427.0,705
1413,63506,47815,1,1,2,10.0,0,789.0,2117.0,6407.0,778
1414,5432,6745,1,0,2,13.0,0,676.0,1350.0,868.0,764
1415,43494,33230,1,4,3,12.0,1,1047.0,2030.0,3719.0,752
1416,2024,4645,1,1,4,14.0,0,792.0,1245.0,707.0,757
1417,35900,28725,1,6,3,11.0,1,932.0,4710.0,3847.0,735
1418,7294987,5105330,1,7,2,14.0,1,1882.0,33420.0,30639.0,716
1419,99054,72110,1,4,2,12.0,0,810.0,3618.0,5361.0,755
1420,265879,189060,1,0,0,,1,1737.0,4005.0,4059.0,751
1421,100272,75020,1,6,1,13.0,0,795.0,2162.0,2528.0,713
1422,58395,45745,1,5,2,13.0,0,781.0,1215.0,2224.0,810
1423,11260,11715,0,14,2,8.0,0,756.0,1001.0,1236.0,759
1424,983432,3558278,1,1,4,8.0,1,1795.0,671.0,888.0,768
1425,1096666,769805,1,15,1,12.0,1,1813.0,14466.0,15009.0,783
1426,419856,296300,1,1,2,16.0,1,1834.0,7150.0,5964.0,754
1427,329928,234985,1,1,3,11.0,1,1818.0,4806.0,5127.0,797
1428,275131,195180,0,1,2,15.0,1,1877.0,7147.0,4131.0,773
1429,7854,8665,1,3,3,12.0,1,1046.0,3705.0,2443.0,765
1430,113905,82340,0,2,2,14.0,1,720.0,3924.0,3535.0,795
1431,162954,117910,1,1,1,14.0,0,825.0,3736.0,2999.0,754
1432,81366,59765,1,7,3,15.0,1,786.0,3111.0,3755.0,749
1433,8601,9800,0,1,3,15.0,1,754.0,2439.0,1000.0,756
1434,466414,329450,0,5,2,14.0,1,1816.0,6868.0,6773.0,792
1435,27824,22415,0,0,4,12.0,1,780.0,1215.0,1853.0,723
1436,947023,3426526,1,1,3,11.0,1,1822.0,649.0,596.0,712
1437,22427,18265,0,1,2,12.0,0,776.0,1110.0,2251.0,789
1438,4591,6705,1,1,2,13.0,1,723.0,1096.0,1002.0,789
1439,15230,14405,1,6,3,14.0,1,1004.0,6217.0,2198.0,749
1440,122445,88245,1,0,2,11.0,1,775.0,3888.0,2358.0,783
1441,64057,47105,1,1,3,12.0,0,733.0,4143.0,2213.0,770
1442,49302,37505,1,0,3,15.0,0,743.0,1088.0,1732.0,756
1443,180358,132910,1,2,1,15.0,1,1726.0,3588.0,3652.0,741
1444,20010,16595,1,2,3,9.0,0,766.0,1215.0,1957.0,742
1445,390358,275590,1,1,3,10.0,0,1747.0,7240.0,4152.0,698
1446,386144,272985,1,2,3,9.0,1,1754.0,4959.0,5568.0,726
1447,3164144,2215930,0,1,2,10.0,1,1726.0,40914.0,41795.0,753
1448,65748,50515,1,1,1,13.0,0,771.0,2690.0,1120.0,754
1449,213872,152050,1,6,2,14.0,1,1795.0,4524.0,1907.0,789
1450,86831,63630,1,1,4,15.0,0,771.0,1974.0,2780.0,744
1451,1477665,5345945,1,1,2,11.0,1,1747.0,1011.0,928.0,722
1452,5825434,4078705,1,6,1,11.0,1,1818.0,26753.0,25229.0,755
1453,627372,449915,1,4,2,12.0,1,1705.0,9401.0,8829.0,781
1454,18066,21125,1,9,3,12.0,0,793.0,1215.0,2032.0,783
1455,1046038,733635,1,2,4,13.0,1,1696.0,14887.0,14522.0,765
1456,74763,55820,0,5,3,10.0,0,968.0,4106.0,4102.0,730
1457,21945,18300,0,6,2,14.0,1,751.0,1564.0,1891.0,762
1458,8332,8950,0,4,3,11.0,1,934.0,2878.0,2851.0,782
1459,819038,575475,1,1,1,9.0,0,1813.0,11478.0,11001.0,683
1460,52181,39730,1,3,2,10.0,1,780.0,1876.0,2456.0,755
1461,51778,38710,1,0,2,12.0,0,764.0,1215.0,711.0,802
1462,79495,56885,0,4,1,13.0,0,789.0,2171.0,1648.0,735
1463,5899,8355,0,47,2,12.0,0,770.0,1470.0,716.0,774
1464,602382,424370,1,1,4,9.0,0,1772.0,6658.0,8221.0,708
1465,2197782,1540580,1,1,1,10.0,0,1777.0,28717.0,32583.0,733
1466,155478,113205,1,4,3,15.0,1,959.0,5663.0,4993.0,793
1467,183151,131055,0,0,2,13.0,1,1737.0,3494.0,2147.0,799
1468,364568,257725,1,3,3,11.0,1,2341.0,8101.0,6523.0,720
1469,22503,18690,0,2,4,12.0,1,804.0,1215.0,1568.0,719
1470,411507,290835,0,4,2,7.0,1,1793.0,5487.0,4016.0,763
1471,12482,9920,0,1,2,13.0,1,739.0,982.0,1074.0,794
1472,390434,275785,0,2,3,15.0,1,1712.0,6397.0,5641.0,746
1473,313949,222300,1,3,1,9.0,1,1829.0,5260.0,4084.0,747
1474,59002,45500,1,1,2,13.0,0,774.0,1335.0,1891.0,777
1475,1072456,753180,1,1,2,14.0,1,1783.0,15445.0,14294.0,745
1476,2405108,1684700,1,2,3,11.0,1,1871.0,32535.0,33026.0,768
1477,463434,327435,0,0,2,9.0,1,1760.0,9400.0,6082.0,734
1478,252026,179220,0,1,3,15.0,1,1845.0,4130.0,3897.0,732
1479,125796,81840,1,2,2,7.0,1,770.0,5346.0,1423.0,745
1480,1166154,818430,1,5,3,9.0,1,2559.0,17054.0,16635.0,721
1481,207981,148470,1,1,1,13.0,1,1777.0,4229.0,3148.0,743
1482,9705,9340,1,2,1,16.0,0,790.0,2342.0,717.0,821
1483,358965,253700,1,4,2,10.0,1,1783.0,5651.0,4910.0,731
1484,869773,611430,0,1,3,11.0,1,1825.0,12244.0,11892.0,739
1485,266341,188395,1,6,2,12.0,0,1861.0,2728.0,3554.0,760
1486,1173,3265,1,1,1,8.0,0,809.0,1504.0,1017.0,685
1487,341,1870,0,0,1,10.0,0,767.0,1215.0,2016.0,726
1488,30861,23550,0,2,3,12.0,0,825.0,20156.0,1631.0,786
1489,158338,113800,1,1,0,,0,765.0,2712.0,4024.0,767
1490,117441,84890,0,1,2,12.0,0,795.0,25174.0,2801.0,698
1491,79100,58335,1,10,2,9.0,0,801.0,4443.0,2753.0,780
1492,1726768,1210520,1,1,2,11.0,0,1827.0,23433.0,22979.0,788
1493,72800,53900,1,1,4,12.0,1,804.0,1860.0,227.0,832
1494,1171492,822085,1,2,2,10.0,0,1772.0,15585.0,16085.0,726
1495,677755,2452922,1,2,2,15.0,1,1816.0,466.0,433.0,730
1496,8465,10915,0,1,3,15.0,0,761.0,1691.0,906.0,768
1497,42208,32575,1,10,1,8.0,1,779.0,1227.0,531.0,775
1498,23555,19520,1,1,2,12.0,0,804.0,986.0,1380.0,729
1499,102019,75520,1,1,3,13.0,0,786.0,2032.0,2293.0,771
1500,12348,11600,0,2,1,11.0,0,763.0,328.0,1285.0,739
1501,280388,200650,1,9,3,12.0,1,2270.0,3935.0,4912.0,712
1502,53083,40125,1,6,1,14.0,0,794.0,1282.0,1972.0,729
1503,985710,692375,1,1,2,12.0,1,1825.0,13777.0,13561.0,768
1504,760301,534455,1,1,2,15.0,1,1765.0,11429.0,8917.0,758
1505,252590,179165,1,8,3,17.0,1,1685.0,5952.0,4506.0,754
1506,1521463,1067985,0,1,3,15.0,1,1770.0,8257.0,21111.0,771
1507,78844,60455,1,7,5,12.0,1,951.0,1215.0,2219.0,744
1508,326664,231395,1,2,3,13.0,1,1749.0,32780.0,4895.0,776
1509,170620,121545,1,2,3,12.0,1,776.0,20237.0,51844.0,746
1510,54459,43865,1,0,3,10.0,0,822.0,1215.0,1816.0,787
1511,38105,20470,1,2,2,9.0,0,786.0,1175.0,913.0,707
1512,195840,140420,1,2,3,13.0,0,1811.0,4695.0,3256.0,738
1513,161054,117055,1,2,3,14.0,1,791.0,1835.0,3920.0,754
1514,2767241,1938050,1,5,1,10.0,1,1825.0,35397.0,36307.0,747
1515,1038193,730430,1,1,2,9.0,1,1816.0,13639.0,13970.0,782
1516,1293870,907915,1,3,3,12.0,1,2419.0,19663.0,18835.0,744
1517,1129393,792745,1,1,3,14.0,1,1733.0,15610.0,15052.0,748
1518,271064,192180,1,1,3,9.0,1,1777.0,3569.0,4098.0,767
1519,59129,46325,0,2,4,14.0,1,776.0,1571.0,2073.0,759
1520,957127,672245,0,3,2,11.0,1,1811.0,13778.0,13357.0,743
1521,1566734,439376,0,0,4,15.0,1,1726.0,1010.0,984.0,742
1522,1598324,1117250,1,1,3,12.0,1,1802.0,21508.0,21503.0,707
1523,42929,32850,0,1,3,14.0,1,784.0,2993.0,1817.0,768
1524,88852,65405,0,3,2,10.0,0,751.0,2844.0,2156.0,758
1525,509300,358905,0,2,3,13.0,1,1728.0,7290.0,5141.0,813
1526,97069,70960,1,0,2,16.0,1,720.0,2063.0,2439.0,707
1527,23194,19210,0,0,4,8.0,1,777.0,1187.0,312.0,757
1528,777,2285,1,2,2,16.0,0,764.0,1215.0,2758.0,758
1529,576299,406340,1,1,3,12.0,1,1795.0,8166.0,8223.0,773
1530,1309400,919330,1,0,2,13.0,1,1779.0,17467.0,17786.0,765
1531,23438,21195,1,3,3,13.0,1,892.0,3697.0,5983.0,736
1532,21859,17060,1,2,3,11.0,0,760.0,1429.0,12493.0,733
1533,55380,41940,1,22,1,9.0,0,800.0,1325.0,2506.0,730
1534,22112,18295,0,1,3,10.0,0,791.0,1014.0,1891.0,762
1535,407484,287915,1,4,2,11.0,1,1678.0,5817.0,5941.0,729
1536,56053,42675,1,1,0,,0,785.0,1215.0,4144.0,755
1537,76408,56455,1,1,2,11.0,0,809.0,3878.0,2672.0,767
1538,1489397,1044920,1,2,3,14.0,1,1829.0,19737.0,19100.0,754
1539,61330,46065,1,1,2,9.0,0,760.0,1949.0,9910.0,744
1540,94961,69280,1,2,3,12.0,0,746.0,3193.0,2506.0,753
1541,4996529,3497665,1,1,4,11.0,0,1742.0,23208.0,65649.0,727
1542,41354,32360,0,0,1,13.0,0,770.0,1674.0,1632.0,744
1543,313289,222035,1,10,3,12.0,1,1799.0,9146.0,5634.0,751
1544,35577,29165,1,1,2,10.0,0,809.0,815.0,1882.0,772
1545,324631,230130,1,0,3,15.0,1,1880.0,5257.0,5745.0,739
1546,2983013,2089010,0,2,3,9.0,0,1806.0,38893.0,39585.0,735
1547,72032,53195,0,3,2,11.0,1,829.0,1766.0,2143.0,753
1548,2168592,1518710,0,1,2,17.0,1,1698.0,25250.0,29108.0,731
1549,393199,271400,0,6,0,,0,1676.0,5882.0,5620.0,720
1550,279674,198530,1,3,3,10.0,1,2226.0,6857.0,5127.0,727
1551,41013,31605,1,1,2,14.0,0,770.0,4059.0,1891.0,752
1552,10933,11220,1,1,4,11.0,1,798.0,1439.0,981.0,696
1553,8799,9050,1,3,2,11.0,1,789.0,414.0,324.0,749
1554,79091,58235,1,1,2,11.0,0,783.0,3821.0,2410.0,798
1555,5751,6620,1,2,3,10.0,0,850.0,980.0,1574.0,744
1556,8626,9345,0,5,2,12.0,1,804.0,1741.0,867.0,758
1557,1270722,891645,0,2,1,9.0,1,1841.0,30715.0,16801.0,743
1558,54852,41440,1,1,0,,1,760.0,2122.0,1876.0,809
